course_id	skill
6294936	"expliquer les différents enjeux liés à la garantie en capital proposée sur les fonds ""Euros"" ;"
6294936	comprendre et expliquer les méthodes et objectifs des différentes typologies de gestion d'actifs ;
6294936	maîtriser les mécanismes de la gestion sous mandat ;
6294936	comprendre la réalité de la gestion d'un portefeuille obligataire ;
6294936	expliquer comment utiliser des contrats d'assurance vie pour la garantie de prêts ;
6294936	expliquer les avantages et inconvénients du démembrement de la clause bénéficiaire des contrats d'assurance vie.
5194171	Définir précisément mais simplement ce qu’est l’assurance emprunteur et les termes clés
5194171	Identifier les risques potentiels encourus par votre client
5194171	Adapter votre proposition aux besoins de votre client
5194171	Conseiller efficacement votre client
5194171	Appréhender la réglementation
5194171	Accompagner votre client dans toutes les étapes
5873051	Edit data in a spreadsheet.
5873051	Format a spreadsheet.
5873051	Use basic data analysis features in a spreadsheet.
5873051	Create pivot tables to sum up data.
5873051	Create charts to visualize data.
7723761	Use basic Excel functionalities.
7723761	Set up a page layout in Excel.
7723761	Manipulate your data in an Excel workbook.
7735251	create an Excel table.
7735251	complete a dashboard.
7735251	manipulate data in your dashboard.
5291411	Identify your skills and skill levels and demonstrate these with evidence;
5291411	Compare your current skills with those of your target career;
5291411	Use mindmapping to organise ideas and explore possiblities;
5291411	Define a personalised career plan;
5291411	Describe the job market in a way that is relevant to your career plan; and
5291411	Stay up-to-date on the job market and professional opportunities.
5327241	Write a freelance business proposal
5327241	Create a prospection file
5327241	Define a marketing action plan
5327241	Master a sales cycle
4544561	Recognize the fundamental principles of lean startup
4544561	Describe how the lean cycle works
4544561	Increase the velocity of learning in your organization
4544561	Design an experiment
4544561	Choose appropriate measurement techniques
4544561	Validate your hypotheses
5258236	Prepare your written documents by defining goals, a target and a format;
5258236	Structure your ideas and prioritise information;
5258236	Develop an argument by using rhetorical techniques;
5258236	Adapt the wording of your text according to the chosen format;
5258236	Proofread effectively;
5258236	Work on your layout.
7494031	Work effectively with your team.
7494031	Provide support for your co-workers.
7494031	Contribute to your company's success.
6356111	Identify opportunities and roadblocks in a digital transformation project.
6356111	Win support for your digital transformation strategy.
6356111	Change your approach to innovation to ensure long-term success of digital transformation projects.
5343871	Assess whether you have the right skills to work for yourself
5343871	Choose the right business name
5343871	Select the right business structure
5343871	Identify the difference between PAYE and self-assessment tax systems
5343871	Secure work for day one
5343871	Protect yourself legally and financially as an independent worker
5343871	Complete a SWOT analysis for your business
5343871	Identify your unique selling point
5343871	Prepare a business plan
2901541	produce your financial statements
2901541	write your business plan, and shape it into a compelling story
2901541	master the art of pitching your venture
2901541	understand the tricky challenges you’ll face as an entrepreneur..
7869821	Identify the impacts of digital transformation in your life and work.
7869821	Adopt the digital methods that shape the working world.
7783296	adopt good habits for effective remote working.
7783296	organize your work schedule.
7783296	work as part of a remote team.
2304731	set up your Python work environment.
2304731	use the fundamental functions and objects in Python.
2304731	organize objects with collections.
2304731	manage program flow.
2304731	use specialized Python libraries for data analysis.
2071486	Represent data with the relational model
2071486	Manipulate data using relational algebra operations
2071486	Apply relational algebra operations using SQL
2071486	Write simple and advanced SQL queries
7078811	Construct a definition of artificial intelligence.
7078811	Discover the societal impact of artificial intelligence.
7078811	Describe the inner workings of an AI engineering project.
1730411	Operate on NumPy arrays
1730411	Visualize data using Matplotlib and Seaborn
1730411	Manipulate a dataset with Pandas
5873606	Design a dashboard blueprint.
5873606	Apply data discovery techniques using Tableau.
5873606	Build an interactive dashboard using Tableau.
7725096	Get Ready to Navigate the Data-Driven World
7725096	Turn Data Into Information to Make It Useful
7725096	Visualize Your Data
7725096	Make Your Data Impactful
6532301	Preprocess text data.
6532301	Vectorize text for classification using bag-of-words.
6532301	Vectorize text for exploration using word embeddings.
6037301	Cleanse a Dataset
6037301	Represent Variables
6037301	Perform a Univariate Analysis
6037301	Perform a Bivariate Analysis
7434291	Understand the challenges surrounding business data analysis, as well as suitable use cases, so that you can identify opportunities to use a Business Intelligence tool.
7434291	Create a dashboard on Microsoft Power BI and replicate the steps for cleaning up, modeling, and visualizing data in future projects.
7434291	Organize a dashboard creation project in a way that avoids the pitfall of never-ending assignments!
6389626	Explain the process of training a model
6389626	Prepare data with feature engineering techniques
6389626	Build a supervised learning model to address a classification task
6389626	Build a supervised learning model to address a regression task
6532316	How to train a simple deep learning model.
6532316	How to train advanced deep learning models.
5869986	Reduce the number of dimensions in your data Using Principal Component Analysis
5869986	Find groups in your data using the K-Means Clustering Method
5869986	Find groups in your data using Hierarchical Clustering Methods
5873596	Build and interpret linear regression models.
5873596	Build and interpret generalized linear models.
5873596	Build predictive models.
6401081	Identify common machine learning problems
6401081	Evaluate the performance of a classification and regression model
6401081	Improve the performance of a machine learning model
4555376	Build skills for ideation (sketching, mind mapping, storyboarding)
4555376	Use graphic design to communicate ideas clearly
4555376	Create a professional looking presentation
4555376	Tell a story that engages audiences
4555376	Present your work effectively
4555336	Articulate key concepts in UX design
4555336	Recognize good/bad user experiences
4555336	Think critically about user experience
4555336	Understand different roles within the industry
4555336	Describe different design approaches
4555336	Put users (people) at the center of the design process
4555336	Write problem statements
4555336	Ask better questions for more valuable results
4555336	Consider others when designing, including issues of accessibility and inclusion
4556226	Put the user at the center of the process to guide content decisions
4556226	Integrate the language of users into your content
4556226	Identify microcopy
4556226	Take a content first approach
4556226	Conduct a content audit
4556226	Collaborate with team members across documents
4556226	Develop a content style guide
4556226	Become a better writer
4555886	Prepare for a design thinking workshop
4555886	Create an agenda for a workshop
4555886	Facilitate a design thinking workshop
4555886	Create a collaborative workshop environment
4555886	Engage workshop participants through activities and exercises
4555886	Gain empathy for users through mapping exercises
4555886	Create low-fidelity prototypes using simple materials
4555886	Foster an environment where ideation and innovation can take place
4556206	Communicate across a team of UX designers, UI designers, and developers
4556206	Work with a style guide or design system to inform design choices
4556206	Conduct an interface inventory to uncover existing components
4556206	Consider responsive web across devices
4556206	Articulate the benefits of design patterns as a way to streamline the design process
4556206	Integrate existing design patterns into UI design
4556206	Use color and typography as tools for optimizing the user experience
4556206	Refer to accessibility guidelines when working with color
4556206	Design for the web
4556206	Sketch (Mac only)
4556206	Adobe XD
4556206	Figma
4556206	Invision Studio
4556206	Omnigraffle
4556206	Axure
4556196	Apply psychology to the design of user experiences
4556196	Use habit-forming tendencies to your advantage
4556196	Recognize dark patterns
4556196	Understand the value of emotional design
4556196	Define your brand personality
4555276	Set Up Your Research Project
4555276	Gather Participant and User Data
4555276	Use Research Data to Improve Your Project
7459741	understand the challenges of design.
7459741	master the overarching principles and five steps of the design thinking process.
7459741	incorporate design thinking into your everyday professional activity.
4555931	Wireframe to communicate ideas
4555931	Annotate wireframes to illustrate interaction design
4555931	Apply user psychology to design
4555931	Build a resource library
4555931	Integrate wireframes into the design process
4555931	Create low-fidelity prototypes
6663451	Understand digital inclusion.
6663451	Assess accessibility barriers on the web.
6663451	Design accessible web content.
4556236	Create a template for your portfolio
4556236	Use a portfolio to showcase your work and process
4556236	Tell your professional story
4556236	Manage your online presence
4556236	Think creatively about networking
4544311	Define the scope of your competition
4544311	Complete a competitive analysis canvas
4544311	Interview customers to generate bias-free conclusions you can trust
4544311	Complete a business model canvas
4555916	Prepare a usability test script
4555916	Conduct usability tests on web and mobile
4555916	Conduct remote usability tests
4555916	Document usability findings
4555916	Identify usability issues
4555916	Do heuristic evaluations
4555916	Complete a task analysis
4555916	Conduct card sorting
4555916	Understand A/B testing
4555916	Communicate results with team members
4849581	Identify methods used in data-driven strategy.
4849581	Explain how to analyze data for product decision-making.
4849581	Describe common product metrics and when to use them.
4849581	Recognize how to use Google Analytics to gain key insights about user behavior.
4555981	Recognize elements of agile methodology used in creative project management
4555981	Manage client and co-worker expectations through clear communication
4555981	Manage your time by using organizational techniques and tools
4555981	Create documentation to organize your work, resources, and decision making processes
4555981	Create a product roadmap to estimate timeframes and prioritize project goals
4555981	Define measures for success to ensure goals are met
4555981	Write a concise project brief to guide both clients and co-workers
4555981	Communicate with team members to ensure a project moves forward smoothly
4555981	Give and receive effective feedback in order to facilitate teamwork
4555961	Articulate the value of quantitative data in product development
4555961	Use the HEART framework in order to distill the metrics relevant to your product
4555961	Interpret Google Analytics to gain user insights
4555961	Measure the quantitative side of usability tests
4555961	Interpret heat and scroll maps to gain user insights
4555961	Explore design variations through A/B testing
4555961	Tell a story through data visualization
4555961	Create clean, simple graphs
5265446	Build a first web page with HTML and CSS
5265446	Distinguish between HTML and CSS and identify their separate uses
5265446	Identify and apply correct syntax for common HTML elements
5265446	Explain how semantic HTML tags are used to structure a web page
5265446	Use tags and attributes to identify key information within a page
5265446	Identify and use correct CSS syntax
5265446	Apply CSS to HTML elements
5664271	Use data and data types in JavaScript.
5664271	Manage program logic in JavaScript (conditions, loops, and errors).
5664271	Write clean and maintainable code using methods in JavaScript.
5261196	Identify how computers use objects in programming.
5261196	Understand how computers use logic to make decisions and run programs.
5261196	Explain how functions work in programming.
5261196	Recognize how data is stored in computer programming.
4614926	Understand the role of the command line
4614926	Use basic commands and search for system content in Terminal
4614926	Create a website structure from the command line
4614926	Create a non-website structure on the command line
4614926	Perform a series of commands in Terminal
3314571	Communicate with web-specific vocabulary
3314571	Distinguish between various web languages
3314571	Understand what servers do
3314571	Situate yourself in the technology landscape
5670356	Use data and data types in C#.
5670356	Manage program logic in C# (conditions, loops, errors, and networking).
5670356	Write clean and maintainable code using methods in C#.
6900856	Write methods and classes using Python.
6900856	Use inheritance behavior in a Python program.
6900856	Structure code in a Python program.
6902811	Create data using Python.
6902811	Manage program logic in Python.
6902811	Extract data from the web using Python libraries.
5667431	Identify how to use data and data types in Java.
5667431	Explain how to manage program logic in Java (conditions, loops, errors, and networking).
5667431	Describe how to write clean and maintainable code using methods in Java.
5667431	Implement a Java application based on a UML class diagram.
7132446	Understand React components and JSX.
7132446	Create a complete application using Create React App (CRA).
7132446	Manage data in a React app using state and effects.
7476131	Install and configure Git and GitHub.
7476131	Use basic Git commands.
7476131	Correct common mistakes in GitHub.
5614116	Create a basic Express web server.
5614116	Create a RESTful web API using Node, Express, and MongoDB.
5614116	Protect selected routes with token-based authentication in an Express app.
5614116	Handle user files in an Express app.
5625786	Identify how to use BEM selectors , CSS preprocessors, and Sass to structure your code.
5625786	Apply Sass variables, mixins, extensions, and functions to improve a codebase.
5625786	Identify advanced Sass techniques for creating a responsive, browser-friendly website.
5493201	access and modify DOM elements
5493201	capture DOM events
5493201	handle user input
5493201	build and send AJAX requests
5493201	handle AJAX response data
5493201	use async/await
5493201	handle errors
5493201	use Gulp for basic build tasks
5671596	Navigate ASP.NET Core MVC.
5671596	Set up a simple MVC application with ASP.NET Core.
5671596	Implement a .NET MVC application.
5671596	Publish a .NET MVC application with Azure.
6031801	Identify the features of a well-designed database.
6031801	Build a relational database.
3505471	Describe how WordPress came to be and why you'd use it
3505471	Launch a WordPress site live on the web
3505471	Mock up a WordPress site structure
3505471	Find and install the perfect theme for your needs
3505471	Customize a design to fit your content
5664336	Build a Vue.js application.
5664336	Scale your application with Vue CLI.
5664336	Create reusable components in Vue.js.
5664336	Manage the global state of an application with Vuex.
4661936	Create your first app.
4661936	Add more features to your app.
4661936	Perfect your app.
5671741	Distinguish relational databases from NoSQL databases.
5671741	Describe the elements of relational databases.
5671741	Manage the structure of a relational database.
5671741	Create an entity relationship diagram (ERD).
5671626	Explain how to save your code locally and remotely using GitHub repositories.
5671626	Correct common errors when using GitHub.
5671626	Manage your code using advanced versioning techniques.
5671626	Define procedures for effective organizational strategies in teams.
6967196	Begin a Django app using models, views, and templates.
6967196	Manage data in a Django database using the Django admin.
6967196	Build a CRUD interface in Django.
5162996	Describe the main online security regulations.
5162996	Implement secure coding practices to protect against common attacks.
5162996	Apply advanced strategies to maintaining your application's security.
4544611	Identify agile requirements for user stories and acceptance tests
4544611	Store user stories and acceptance tests in an agile documentation format
4544611	Test and write bug reports
5625816	Apply the 12 Principles of Animation.
5625816	Implement simple CSS transitions.
5625816	Build complex CSS transitions.
5625816	Create a multi-stage animation using @keyframes.
5625816	Create a looping animation using the iteration and direction properties.
5664281	Identify the benefits of Bootstrap for meeting the needs of web users.
5664281	Structure responsive page layouts using Bootstrap.
5664281	Use Bootstrap UI components for displaying content.
5664281	Add interactivity to a website using Bootstrap.
5664281	Create custom themes and functionality using Bootstrap.
5684146	Set up a deployable Spring Boot project.
5684146	Use Spring MVC to create a working web application.
5684146	Refactor an application to ensure loosely coupled and testable backend services.
5684146	Make your application manageable and maintainable in a production environment.
5670561	Identify the strengths of Visual Studio as an IDE for the .NET ecosystem
5670561	Install Visual Studio Community and set up a project
5670561	Work through the life cycle of a .NET application
6900866	Apply the PEP 8 style guide to Python code.
6900866	Solve common programming problems with design patterns in Python.
6900866	Apply the SOLID design principles to Python code.
6121936	Identify the value of REST APIs for your code projects.
6121936	Make requests and send responses with a REST API.
6121936	Design endpoints for REST APIs.
6900846	Manage Python packages with pip.
6900846	Create a Python virtual environment with virtualenv.
6900846	Set up a project in an IDE using PyCharm.
6663461	Create accessible web pages using semantic HTML and ARIA attributes.
6663461	Create accessible interactive content on a web page.
7107341	Build an Authentication App in Django.
7107341	Use advanced functionalities of Django models and forms.
7107341	Use advanced functionalities of the Django ORM and templates.
5683681	Integrate basic security into your Java web apps.
5683681	Create a secure login for your Spring app with OAuth 2.0.
5683681	Leverage security techniques provided within Spring Security.
5671481	Organize C# code using MVC architecture.
5671481	Apply the SOLID principles to C# code.
5671481	Solve common programming problems with design patterns in C#.
1306056	Analyze the crawlability of a website.
1306056	Remove technical errors on a website to improve crawlability.
1306056	Increase the speed of a website.
1306056	Optimize the SEO of a website built using a JavaScript framework.
1306056	Optimize the SEO of a multilingual website.
7315991	Build a complete Single-Page Application with robust architecture.
7315991	Incorporate data into a React application with hooks.
7315991	Test your React app with Jest and React Testing Library.
7315991	Progress within the React ecosystem.
3505451	Identify the difference between jQuery and JavaScript.
3505451	Apply JavaScript basics in using jQuery.
3505451	Select elements with jQuery.
3505451	Modify elements with jQuery.
3505451	Use events to bring jQuery to life.
5684096	Organize Java code using MVC architecture.
5684096	Apply the SOLID principles to Java code.
5684096	Solve common programming problems with design patterns in Java.
7655936	Identify what Bootstrap is used for.
7655936	Create responsive page layouts.
7655936	Display content with the user interface components.
7655936	Add interactivity to a website.
7655936	Create custom features and themes using Bootstrap.
6121861	Extract user needs using domain-driven design processes.
6121861	Formalize user needs into a domain model.
4544631	Describe the fundamentals of estimating in an agile project management framework called Scrum
4544631	Explain the benefits of relative estimation
4544631	Run a planning poker workshop
4544631	Calculate team velocity
4544631	Develop an Agile release plan
4544631	Define a release strategy using user story maps
4544631	Run a user story mapping workshop
3523361	Master behavior and test-driven development mentalities
3523361	Create a test plan
3523361	Understand the Jasmine framework
3523361	Define specs, suites, expectations, and more
3523361	Write great tests that keep your code in A+ condition
7462561	Document your code to make it maintainable and reusable.
7462561	Create documentation for your architecture.
4055461	Write a project brief
4055461	Describe various workflows
4055461	Identify Agile principles in a team's workflow
6397806	Create architecture designs based on industry standards.
5684021	Integrate basic concurrency techniques into code.
5684021	Use industry-standard concurrency safeguards.
5684021	Develop thread-safe asynchronous solutions.
5661466	Write effective unit tests by using test automation best practices.
5661466	Test your codebase using advanced unit testing techniques.
5661466	Validate requirements using integration & end-to-end testing.
5670586	Identify the major testing approaches
5670586	Apply unit testing to a C# application
5670586	Apply integration testing to a C# application
5774406	take your first steps in Kotlin.
5774406	discover control structures in Kotlin.
5774406	optimize your code writing with Kotlin.
7735231	Draw a wireframe on paper
7735231	Build a wireframe in Figma
7735231	Create a mock-up in Figma
5671811	Perform a code-first migration in ASP.NET Core.
5671811	Perform a database-first integration using SSMS and ASP.NET Core.
6031811	Persist data within your Java applications.
6031811	Persist Java objects into a relational database using JDBC and Hibernate.
6031811	Use the repository pattern to organize persistence logic in your code.
4539111	Understand what iOS development is
4539111	Discover the Xcode software and its main features
4539111	Learn the basics of Swift
4539111	Create your first iPhone app: Acty!
5295881	Define the components of the box model and how they are used in layouts
5295881	Adjust element properties to achieve a desired appearance
5295881	Explain how to create layouts with CSS Grid (using CSS Grid properties)
5295881	Recognize how to incorporate CSS Grid browser compatibility into your page design
5295881	Identify how to use Flexbox properties
5295881	Create a simple layout using Flexbox
5086986	Deploy an authentication system on a backend.
5086986	Design a document-oriented NoSQL architecture.
5086986	Save and retrieve data from a backend.
5086986	Manage and display notification messages.
4544576	when to prototype and the principles of effective prototyping
4544576	how to define a prototyping goal for your project
4544576	when to use the different types of prototype
4544576	how to sketch on paper and create paper prototypes in minutes with the POP app
4544576	how to master artboards and layers, how to work with shapes and text in Sketch
4544576	how to create real-looking graphic designs for a mobile app in Sketch
4544576	how to create a high-fidelity clickable prototype using these designs and Invision.
4544576	how to install your real looking prototype on your mobile phone
4544576	how to get feedback (and how not to get feedback) from real customers on your prototype
6397781	Explain the role of the client brief in project architecture.
6397781	Analyze a project to prepare a client brief.
6397781	Create a client brief per industry standards.
4542131	Navigate the Playground
4542131	Learn fundamentals of Swift
5670606	Manage the execution flow in a C# unit test.
5670606	View and edit your data in the Visual Studio debugger.
7646551	Use REST APIs for your code projects.
7646551	Make requests and send responses with a REST API.
7646551	Design REST APIs.
4554306	Architect the code of an application with the MVC model
4554306	Manage the assets of an application
4554306	Implement an interface based on a designer's requirements
4554306	Use structures in Swift
4554306	Utilize device resources and local storage
4554306	Interpret user gestures on the touch screen
4554306	Create simple animations
4554306	Master the essential components of iOS (UIViewController and UIView)
4554306	Implement adaptive layout
4554306	Create a functional app to start building your portfolio - FrameIT!
5779271	Store files using internal and external storage on Android devices.
5779271	Use an SQL database to store and retrieve information.
5779271	Apply a maintainable architecture in Android.
5087031	Architect your code to make it easier to write unit tests
5087031	Write and run a unit test locally (JVM)
5087031	Write and run a unit test on an emulator (Android environment)
5087031	Debug your code to correct a problem
5087031	Perform a static code analysis
6237456	Identify key debugging methodologies, tools, and vocabulary.
6237456	Investigate a bug using a Java debugger.
6237456	Fix bugs using VisualVM, JConsole, and logging techniques.
5671936	Protect against common security threats with .NET Core.
5671936	Manage access to your .NET MVC web application.
5671936	Build a GDPR-compliant data protection layer in your .NET application.
5759911	Deploy an in-app navigation system
5759911	Adapt your application to different screen resolutions and orientations
5759911	Implement and customize a Toolbar
5759911	Create, manage, and display interface fragments
5759911	Optimize your app for tablets
5759911	Create and display a menu
4542221	Understand the concepts behind object-oriented programming
4542221	Identify, design, and implement objects in your code using the Swift programming language
4542221	Utilize core principles of OOP: Encapsulation, Abstraction, Inheritance and Polymorphism
4567631	install different kinds of databases,
4567631	control your remote servers via SSH,
4567631	send emails to your users,
4567631	do other tasks on background servers that won't slow down your web pages.
4511061	Gain solid foundation for advanced understanding of the language
4511061	Begin incorporating object-oriented design principles in your code
4511061	Know how to use ruby documentation
5671901	Analyze the architecture of an existing application.
5671901	Separate application layers using model-view-controller and refactoring.
5671901	Implement communication between application layers.
4788266	Download remote data
4788266	Program and execute a background job
4788266	Display a list of data with a RecyclerView and an Adapter
4788266	Create a custom view
4788266	Improve the quality of your code
4554386	Learn to analyze the application for crashes and detect bugs
4554386	Create breakpoints and utilize the debugger
4554386	Adopt SwiftLint to control the code syntax
4554386	Define test strategy
4554386	Create unit tests
4554386	Evaluate the coverage of your tests
4554386	Develop in test driven development
7747411	write unit tests.
7747411	test a web application using Pytest.
7747411	optimize your unit testing.
7747411	complete your testing process with integration, functional, and performance testing.
4554326	Learn to interpret sketches and translate them into app building blocks
4554326	Present data in list views
4554326	Create reusable UI elements
4554326	Request and handle user keyboard input
4554326	Implement local notifications
4554326	Incorporate Core Data storage
4554326	Intergate 3rd party libraries
4554326	Understand navigation approaches
4554336	Interpret requirements description and translate it into a clean design
4554336	Perform networking and remote communication
4554336	Integrate third party API
4554336	Implement custom collection views
4554336	Apply clean code principles
7569661	Analyze your data and choose the appropriate type of database.
7569661	Create a UML class diagram for your database.
7569661	Determine the relational model for your database using your UML diagram.
7744266	Identify where bugs come from.
7744266	Trace a bug back to its origins.
7744266	Resolve bugs.
4544621	Learn the Principles of Agile Project Management
4544621	Discover the Scrum Framework and the Product Owner Role
4544621	Prepare Requirements in Scrum
4849646	Understand the fundamentals of project management.
4849646	Initiate a project.
4849646	Plan a project.
4849646	Execute and close a project.
4312021	Adopt a leadership status in your professional environment - among your collaborators, your colleagues and your superiors (if you have any);
4312021	Easily and efficiently secure your responsibilities as a manager (establish objectives, motivate your collaborators, evaluate them and share constructive feedback, deal with mistakes, etc.);
4312021	Make the most of your team's collective potential by leading meetings, and by encouraging communication and decision making;
4312021	Better manage situations involving professional tensions and keep a balance between your personal and professional lives by developing emotional intelligence and organisational skills.
4530341	what is product management and what do product managers do;
4530341	what are the characteristics of an effective product manager;
4530341	what is a product vision and why is it important;
4530341	how product managers lead, influence and persuade the team to follow their vision;
4530341	the difference between product manager and product owner, project manager and product marketing manager
4544601	Understand how roadmaps are a communication tool that improve communication and decision-making within the organization
4544601	Understand how a roadmap represents the strategy of how to achieve the product vision
4544601	Identify the elements of an effective roadmap
4544601	Identify the difference between a project plan and a roadmap
4544601	Craft a product vision statement
4544601	Craft a theme-based roadmap
4544601	Explain the motivation for using  themes and broad timeframes in your roadmap
4544601	Uncover customer needs
4544601	Manage internal stakeholders
4544601	Use impact maps to relate feature suggestions to their contribution to achieving company objectives
4544601	Create public (external) roadmaps and private (internal) roadmaps
4544601	Learn how to manage roadmap change
7729646	Discover the benefits of an agile mindset for your workplace.
7729646	Implement the agile values in your work practice.
7434371	Prepare your transition to agility at scale.
7434371	Launch your transition to agility at scale.
7163186	Include a risk analysis approach in your projects.
7163186	Identify the risks in your projects.
7163186	Prioritize risks in your projects.
7163186	Create a prevention plan.
5800536	Establish a system to monitor new innovations
5800536	Carry out a skills gap analysis
5314701	Create an effective CV
5314701	Build your personal brand
5314701	Build a professional network
5314701	Create an e-portfolio
5314701	Identify career opportunities
5314701	Organise and focus your job search
5779841	Set up a networking strategy to achieve your objectives.
5779841	Optimize your presence on social media to improve your personal brand.
5779841	Prepare templates to reach out to effectively.
5779841	Develop your network over time.
5370656	Analyse a job offer
5370656	Write a targeted cover letter
5370656	Succeed at recruitment interviews
5566476	Write positive SMART goals
5566476	Create a healthy working routine
5566476	Manage your physical and mental wellbeing
5566476	Identify your banking needs
5566476	Recognise basic bookkeeping tools
5566476	Complete your self-assessment tax return
5566476	Demonstrate knowledge of your industry
5566476	Set and negotiate your fees with clients
5566476	Establish clear working boundaries
5566476	Develop passive income streams
5873036	Explain why career coaches are in such high demand in today's job market;
5873036	Describe the career options available to career coaches;
5873036	Describe how career coaches help clients land new jobs;
5873036	Participate in a learning community with other Career Coaches
5873036	Plan the steps to start a career in career coaching.
6910726	Identify the advantages of digital marketing.
6910726	Create a digital marketing plan.
6910726	Monitor the performance of a marketing campaign.
6910706	Use social media in a marketing strategy.
6910706	Build a community.
6910706	Choose the most appropriate social networks.
6910706	Create content on social media.
6910706	Manage a publication schedule over time.
3594061	Incorporate SEO strategies into an organization’s marketing strategy.
3594061	Describe how search engines work.
3594061	Find and evaluate the right keywords for your website.
3594061	Optimize your website with on-page SEO best practices in mind.
3594061	Accelerate your progress with off-page SEO.
3594061	Track the impact of your SEO strategy.
5961521	Map your customers' journey.
5961521	Explain and define a winning CRM strategy.
5961521	Prepare and implement your CRM strategy.
7149791	Develop an email strategy.
7149791	Write a persuasive marketing email.
7149791	Send an email campaign.
7149791	Optimize campaign performance.
7149791	Improve campaign deliverability.
6910716	Prepare a growth hacking action plan.
6910716	Find hacks by applying the AARRR funnel.
6910716	Structure your growth hacking method.
7539651	Understand the basics of web analytics
7539651	Explore data via Google Analytics
7539651	Read data through hypothesis testing
6863126	Develop an advertising strategy.
6863126	Create a campaign.
6863126	Measure the effectiveness and cost of a campaign.
7787561	Carry out an online reputation audit for a brand.
7787561	Develop an influence strategy.
7787561	Manage a PR crisis.
7612531	identify the stakes of the omnichannel customer experience.
7612531	outline your omnichannel strategy.
7612531	create a customer experience using an omnichannel approach.
7869801	understand how Google Ads works.
7869801	configure your Google Ads campaign.
7869801	monitor your ads and improve campaign performance.
7746736	Prepare an ad campaign using advanced marketing techniques.
7746736	Create a campaign on Facebook Ads Manager based on the desired target and budget.
7746736	Optimize your ad campaign using monitoring and A/B testing.
4103096	Identify which tools you need for mentoring;
4103096	Lead a discovery session with your first student;
4103096	Mentor a student.
7227776	Identify an assessor’s duties.
7227776	Evaluate a student’s skills.
7227776	Provide a student with quality feedback.
5800546	Prepare a career coaching session
5800546	Create a career coaching action plan
5800546	Assess the professional situation of a client
5253451	Prepare your presentation.
5253451	Train yourself in real conditions.
5253451	Master your presentation on the day.
5281811	Adopt a stance that encourages learning;
5281811	Conduct your learning in an autonomous way;
5281811	Create your personalised learning plan;
5281811	Apply accelerated learning techniques.
5164326	Find your place in the team
5164326	Adopt a good relational dynamic
5164326	Use positive communication
5164326	Allocate tasks and delegate
5164326	Use collaborative tools
5164326	Organize effective, agile meetings
5948166	Create presentation slides using best practices in graphic design.
5948166	Deliver a successful presentation to an audience.
7003486	Identify cognitive biases.
7003486	Think through situations critically.
7003486	Avoid the pitfalls of bad arguments.
6951366	Identify why soft skills are essential.
6951366	Self-assess soft skills.
6951366	Create an action plan to develop soft skills.
7035961	Analyze how the brain makes decisions.
7035961	Approach a decision methodically.
6663471	Explore practical techniques to nurture your creative capacity.
6663471	Apply divergent and convergent thinking to hone your creativity.
6663471	Apply creative thinking tools to problem-solve in the working world.
2348776	Analyze an emerging conflict
2348776	Develop the soft skills needed to resolve conflicts (empathy, assertiveness, active listening, positive communication).
2348776	Apply conflict resolution techniques.
2348776	Prevent conflict by promoting cooperation and well-being.
5291566	Define autonomy as it relates to work;
5291566	Determine how autonomy relates to your current professional position;
5291566	Reflect on and develop your level of autonomy;
5291566	Reflect on and elevate your level of self-confidence;
5291566	Make pragmatic decisions and organise yourself and your work more efficiently;
5291566	Collaborate with others autonomously.
6911361	Communicate effectively.
6911361	Personalize professional relationships.
6911361	Overcome relational challenges.
7776526	adopt basic productivity reflexes.
7776526	organize your tasks.
7776526	work more effectively in a team.
7776526	automate your repetitive tasks.
7414131	Create physical network architectures.
7414131	Configure a network to enable communication.
7414131	Optimize a network by adding services (like DNS and DHCP).
7137831	Take your first steps with Linux.
7137831	Run Linux as a workstation.
7137831	Use Linux in your professional life.
7132546	Select the essential components of a computer.
7132546	Select computer components for specific needs.
7132546	Assemble the components of a computer.
7693976	understand the role of an IT technician.
7693976	identify the responsibilities of an IT technician.
7693976	develop within the role of IT technician.
7088391	Install and set up Windows 10.
7088391	Deploy Windows 10 using Sysprep.
7163136	Choose the best virtualization tool for your needs.
7163136	Set up a test environment with VirtualBox.
7163136	Virtualize a simple digital architecture with vSphere.
7526341	identify cybersecurity risks.
7526341	identify jobs in cybersecurity.
7132511	Identify the specific features of Windows 10
7132511	Manage your Windows 10 operating system
7132511	Protect your Windows 10 operating system
7338151	Choose the backup solution that best suits your project.
7338151	Set up actual backup solutions for Windows and Linux operating systems.
7338151	Use command lines with PowerShell, EaseUs and Restic.
7225231	Learn how to create your first ticket.
7225231	Manage a ticket lifecycle from beginning to end.
7225231	Use your ticket’s data to improve your daily life as an IT technician and your company performance.
7418381	Understand the concepts behind cloud systems and networks and the most common issues related to them.
7418381	Build and automate a cloud network.
7418381	Create and automate a network of cloud computers.
7418381	Maintain your cloud network to keep it fully operational.
7905646	install the right version of Docker for your project.
7905646	create, run, and share Docker images.
7905646	manage Docker images using Docker Compose.
7805656	automate tasks using PowerShell scripts.
7864796	get to grips with AWS.
7864796	set up a web server on EC2.
7864796	install a database on RDS.
7864796	store files on S3.
7853556	identify different ways of implementing DevOps in the workplace.
7688651	install Packet Tracer on a computer.
7688651	configure a corporate network using Packet Tracer.
7688651	configure a network router.
7688651	configure a network’s VLANs.
